CountryName,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.99046756,8.436165645,4.858291252,0.605127159,2.473325258,3.662054728,-1.789009125,4.694581871,0.213332576,3.014283152,17.32602042,10.24029806,10.60904498,7.514773,5.991575511,2.479756943,-7.076056431,-2.37026412,9.628406975,6.6258183,1.149300437,0.500876982,0.593019617,2.925868226,-4.712106209,1.246273814,0.427320685,
Latin America & Caribbean (excluding high income),,6.57480278,4.861511534,2.297142507,7.674923944,5.339620494,3.745209481,4.475643061,8.235732155,6.269389252,6.833929153,6.673909993,7.573401842,9.215325722,6.673470532,4.315241219,6.262880105,4.707926657,3.694705503,6.526293744,6.016096096,0.170885601,-0.102147709,-2.373640014,3.80705542,3.682615686,4.456742645,3.238987971,0.822692634,1.044349609,0.315697044,3.378070415,2.151979847,3.645759618,4.55076056,1.214088008,3.397230156,5.013475688,2.002846546,-0.013870829,3.779032672,0.678037173,0.181913452,1.450217275,6.253714343,4.32036367,5.351820993,5.684804331,4.042140951,-1.910700806,6.007293228,4.38699683,2.692819491,2.762519413,0.965741208,-0.06405427,-0.538298526,1.888527927,1.549819552,0.822258114,
Lao PDR,,,,,,,,,,,,,,,,,,,,,,,,,,5.069963948,4.885133261,-1.425792382,-2.01020105,14.19063663,6.704578687,4.296563641,5.559857768,5.912556556,8.15901853,7.031254328,6.928323725,6.872091273,3.967608091,7.306376073,5.798782326,5.751412882,5.918743682,6.067002304,6.35769548,7.107568369,8.619266209,7.596828801,7.824902763,7.501774913,8.526905517,8.038652681,8.026098434,8.026300226,7.611963441,7.270065843,7.022836255,6.892530873,6.247960008,4.651887119,
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.45111822,26.53316009,49.44737918,16.43834571,10.7656698,8.105241978,6.448862568,11.28593572,1.054966669,3.665723784,-0.525584634,1.341871619,3.839669278,3.423149827,3.227098269,6.679444617,2.68577931,1.549515002,9.310622524,9.069128269,10.23215558,7.975135559,0.867339877,2.540542492,3.811023284,2.461361188,0.211611959,1.529520107,0.850699559,-1.926404771,-6.7,
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.920272969,3.763018282,-30.14513259,2.619847686,5.281212071,8.043906248,9.535279869,7.145688998,5.300539377,6.099827602,8.20076584,7.993815693,8.704028066,0.701143912,0,-1.599584075,2.468626095,1.222551313,-2.278245125,
Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.679213293,-1.762878168,-0.958849381,13.01600108,4.461629982,11.87072893,6.500547227,6.352316994,2.66735579,-0.790141832,5.021289739,-62.07591958,123.1395552,-13.59999997,-24.00000003,-8.862039363,-2.79546889,26.68090263,15.13279989,2.535953478,
St. Lucia,,,,,,,,,,,,,,,,,,,10.31194071,3.792734406,-2.220528093,6.310253181,2.086342108,4.965383974,7.265573636,8.287765071,14.4020193,3.923731387,13.89966384,8.981004205,9.890701529,0.375678028,7.95307536,0.583199758,1.598560162,1.748225865,2.922587957,-0.694130142,6.286471215,2.670603511,0.048748554,-3.408063962,0.416450493,4.264611487,7.26740887,-0.410304726,6.195257291,1.691618574,4.94932194,-2.828899548,1.603862385,5.483411333,-0.19985174,-3.174377604,1.758665901,-1.360484662,3.986868948,3.48884866,2.639462354,1.728838432,
Latin America & Caribbean,,6.516815819,4.797363687,2.566863881,7.38406617,5.197657259,4.099581816,4.386650577,7.9048006,6.248273374,6.583983702,6.649733316,7.135547105,8.586887792,6.361644205,3.725420278,6.169314116,4.831536443,3.920151077,6.616101916,6.063455444,0.377267389,-0.446722991,-2.516609717,3.805111041,3.642806029,4.485725721,3.356688037,1.030579791,1.352738282,0.347417081,3.469480036,2.52070273,3.737721855,4.566917476,1.525975852,3.520321855,5.130016966,2.229055896,0.135017302,3.787857515,0.882303276,0.292351331,1.564128335,6.336265989,4.256329233,5.261701613,5.513904233,3.9198512,-1.872800074,5.838690699,4.368479757,2.77961255,2.783791193,1.002241383,0.091860451,-0.392614114,1.792411727,1.581704791,0.851596949,
Least developed countries: UN classification,,,,,,,,,,,,,,,,,,,,,,2.41733771,1.227686183,1.948067923,2.292885254,1.88713486,3.297995797,3.740814084,2.636871248,2.199625839,0.549744006,1.629724156,0.246180857,-1.0225241,0.589350267,6.091739429,5.824791397,4.685142856,3.941537839,4.149418875,4.053157125,5.220072038,5.331524956,5.396003148,6.660763995,8.035723429,7.530143612,8.238234762,7.07608987,4.775987805,6.176373215,3.87604489,4.927336176,5.793356428,5.607042772,3.61414121,4.008104599,4.585993668,4.462192801,4.460599092,
Low income,,,,,,,,,,,,,,,,,,,,,,,,1.742589321,-0.151227138,0.235822375,3.602460727,4.304762551,3.16969832,1.726771882,-1.412594957,0.466102012,-2.562217219,-0.460589092,-0.621529501,4.842418616,4.791451544,4.544133253,3.42559245,3.271331526,2.761596551,5.063020259,4.21955342,5.145084863,5.66922167,6.926637043,6.567714967,7.521887651,6.462249611,5.081360322,6.468132406,2.238609157,2.686351237,5.641123877,5.058252308,2.045291729,3.842669317,3.71007448,3.689757383,3.955319123,
Liechtenstein,,,,,,,,,,,,1.669222008,1.669219563,1.669225644,1.669222506,1.669232277,4.75867204,4.758677091,4.758676835,4.758671481,4.758672524,4.814820214,-1.590106881,0.538599942,4.28570942,7.020554489,4,9.230767982,5.633798309,4.491985305,2.252870971,1.801170074,3.608293844,4.332101206,6.866144132,5.8755504,6.9053018,7.225134855,7.761262837,10.4109232,3.220193082,-0.733092455,-0.993919947,-1.937565341,3.039172103,4.828076777,8.644968573,3.325963509,1.798088478,-1.15748292,,,,,,,,,,,
Sri Lanka,,,3.818019558,2.516748594,3.906433837,2.536953535,5.023789439,6.43902442,5.801094167,7.716819662,3.846629855,1.306905402,-0.410479919,7.057398935,3.845830837,6.126233165,3.33510669,5.100590268,5.653836852,6.403556925,5.846026516,5.699524769,4.1414957,4.813990971,5.099146561,4.999406369,4.355546917,1.725610691,2.472685038,2.299301414,6.399995307,4.599987245,4.399991252,6.900063252,5.599918727,5.500085232,3.799967205,6.405399698,4.698423046,4.300540498,6.00003316,-1.545408134,3.964675686,5.940269078,5.445061278,6.241748045,7.6682919,6.796826119,5.950088145,3.538912053,8.015967371,8.404733021,9.144572246,3.39573265,4.960700592,5.007683305,4.486634531,3.578169679,3.306417413,2.283465301,
Lower middle income,,2.117101014,2.163163691,7.78184303,6.703967428,1.98209766,0.627809408,2.383819141,4.190688967,7.979441441,8.415501505,3.632411503,3.097582098,4.385562081,4.955067998,3.894918565,5.446798237,5.91824187,4.045361377,1.348518297,4.612950251,1.884987266,2.462377975,2.78113169,2.879337708,4.013396534,3.55379302,3.228029338,5.754341858,4.334666836,3.23769701,0.186909911,2.008517775,0.365034177,1.590808682,3.990443091,5.393000195,3.441798987,4.375509935,5.29698666,4.171185835,4.545058626,4.67002525,6.429498961,7.259116246,6.629956281,6.89053429,6.852345879,4.245149367,4.901504389,6.845781961,4.845035517,5.094892641,5.52517046,5.79398688,5.626848796,5.605738301,5.46827834,5.164156769,3.962659662,
Low & middle income,,2.269482415,3.956841159,4.762644285,7.598343957,5.572039809,4.379626853,3.719048716,6.618699751,7.691572935,8.005235924,6.388349148,6.382030214,7.397794157,6.046487426,4.025374427,6.677571893,4.204153224,2.868349009,4.085557676,3.830266534,1.694110794,2.636167029,1.124096197,4.312339353,4.278975862,4.093950666,4.59605865,3.789214851,2.758554056,2.107416642,1.294693777,0.83029121,2.689234422,2.342776097,3.540898387,4.851301457,4.8770193,2.025412339,3.235662151,5.598483066,3.43741593,4.293578165,5.42523982,7.709153254,7.005710859,7.877008713,8.434775915,5.557797714,2.377810841,7.455835252,5.967523697,5.154127678,5.14461767,4.468981863,3.941474686,4.294912566,4.931635566,4.426622938,3.676972829,
Lesotho,,1.864795166,15.33181432,10.61506999,8.251118125,2.154105569,-0.40552139,10.91206152,-0.367120041,1.547536693,2.177071167,5.113717712,-0.202708346,26.40488106,10.98008895,-13.51349756,11.04912916,21.80903496,18.31687489,2.893918778,-2.74477924,0.694638145,4.457203889,1.986165354,5.534897826,2.61024933,4.684856037,0.72972822,8.601919079,5.795244407,6.04547333,6.966607113,6.956364957,3.509766478,5.979873128,3.290938546,5.597035759,3.703603596,1.53765564,0.476025102,3.875546814,3.561582191,0.723835961,4.559776811,1.692374206,3.466122481,4.230094854,4.832963734,6.739533599,2.154308341,0.824824788,5.355154953,6.743626782,4.186912501,2.883968791,2.650143853,5.047083482,-1.321685253,-0.452672993,-0.805720589,
Late-demographic dividend,,-0.446908625,3.191372178,3.692379064,6.603944349,6.211209837,6.518674924,2.642953061,6.772971132,9.877329036,9.925744257,8.543186187,8.226988044,9.682688804,6.422158401,4.75800252,7.101774997,6.37717547,5.36392593,7.459683346,8.356155153,-0.128257608,1.710028816,0.560579796,7.196610352,7.255857895,5.95474847,5.910632923,4.492569197,4.42217386,0.212707745,0.422232978,-0.728991507,3.34697467,3.353141459,5.004055326,4.352420486,5.018210466,2.092718001,4.143225403,6.778709025,4.700930166,5.530731401,6.280335471,7.87996681,7.178255931,8.728822878,9.612592306,6.509241157,2.641081353,7.619006857,6.697350598,5.404794534,5.217630264,4.659744215,3.987446655,3.837486587,4.866406673,4.965014564,4.360850643,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.158464317,8.310921562,7.475758724,-1.141571156,3.695525421,6.526108902,6.751414576,10.56595699,6.569490118,7.732367604,7.414121335,11.10748014,2.614423033,-14.83860837,1.651240653,6.03900816,3.843864749,3.550072843,3.537009879,2.024583955,2.518828273,4.282596951,3.936845901,4.338861033,
Luxembourg,,3.829983122,1.358677671,3.43910854,7.865828819,-0.734933604,1.105904112,0.216730812,4.183872427,9.972857943,4.507043777,2.667232242,6.598195537,8.312674513,4.212468993,-6.571371387,2.534335117,1.569774566,4.074972508,2.345609212,0.840877543,-0.550947828,1.131298621,2.98907441,6.186941086,2.791707149,9.983929013,3.950982264,8.46328404,9.79805867,5.319932787,8.644188197,1.819656294,4.200647544,3.820918661,1.432200588,1.38843119,5.709715408,6.044652615,8.480999838,8.23980206,2.531974812,3.819469333,1.629285585,3.612178658,3.172441709,5.178484602,8.354554069,-1.279586241,-4.358606547,4.864968979,2.539235768,-0.352520089,3.654371342,4.296786305,4.306431493,4.574601051,1.801180955,3.110836266,2.296978816,
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.569426197,8.863596899,6.340793186,2.741044389,5.671974915,6.32281135,7.082788433,8.434475033,8.501267505,10.7250863,11.98636285,10.02709965,-3.32730004,-14.25971859,-4.406823636,6.46884995,4.251723048,2.310176076,1.073634087,4.006874033,2.372924128,3.25072029,4.024311045,2.054081508,
"Macao SAR, China",,,,,,,,,,,,,,,,,,,,,,,,10.02400083,8.460108502,0.731050404,6.694909369,14.29408319,7.810809272,5.024959721,7.979679857,3.658891619,13.29888221,5.186756963,4.252290638,3.296713233,-0.419289047,-0.279530951,-4.570537005,-2.359157206,5.747126437,2.888709966,8.947125877,11.6529262,26.75553967,8.059504542,13.31416375,14.44762729,3.393868181,1.32131501,25.26350562,21.67270765,9.237314193,11.20009044,-1.201089674,-21.59453159,-0.718343471,9.887584069,5.442542619,-4.710859447,
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,,,,,,,,10.02884136,9.891739306,8.362165357,4.713460376,5.596893659,2.437237347,3.559310832,5.596049945,7.558221561,10.81278134,6.059167679,2.232663388,4.793787205,3.642164813,-1.74343493,8.957372023,1.386569577,6.418386321,6.007652072,9.271105769,-0.325004076,11.87523598,2.846202581,3.411812226,7.216088161,-2.097738761,-0.740591692,10.5880004,-5.405447867,12.37287628,-1.560702356,7.23855269,1.081332562,1.912872981,7.319967454,3.121449656,5.961162155,4.797018362,3.291639684,7.574631645,3.531594152,5.923277686,4.243757321,3.815717917,5.245697297,3.009961262,4.5354242,2.669493927,4.536378168,1.05985639,4.248949208,3.14850265,2.481905124,
Monaco,,,,,,,,,,,,5.228060024,4.648309616,6.553757509,4.474611051,-0.972637494,4.411628782,3.553236083,3.953551301,3.534204929,1.685457433,0.922378369,2.432389472,1.194973349,1.484515634,1.708699684,2.452364682,2.484574172,4.598601474,4.163659309,2.643454173,1.015127899,1.366640153,-0.913917519,2.215623411,2.117152311,1.110730002,2.237248754,3.503266589,3.300542834,3.910229226,2.187732536,1.026495079,1.087536596,2.470484448,1.895415281,5.803936536,14.42889902,0.666834793,-11.30000062,2.099999899,7,1.000000923,9.599998464,7.200000717,4.899999169,3.500001391,-3.40000081,6.100000475,,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.877060205,1.647064503,-6.542192023,-3.368254529,2.107716048,6.100000413,7.799999641,6.600000038,7.39999969,7.500000139,4.79999985,3.00000024,7.800000145,-6.000000289,7.100000084,5.818166405,-0.589734126,9.043865482,4.999625669,-0.338235324,4.408886724,4.69079339,4.301477722,3.580484254,
Madagascar,,2.048632751,2.271069702,-0.929401624,3.962518848,-0.452253864,2.064552407,5.52856561,6.828786099,3.721222168,5.276455575,3.929365032,-1.272621531,-2.61847833,2.006879379,1.258691634,-3.068858391,2.364000359,-2.661805965,9.85465029,0.952707588,-9.8,-1.9,0.9,1.760181942,1.156344139,1.960224882,1.17491326,3.40692921,4.074880658,3.128905054,-6.306351594,1.180884942,2.099923187,-0.042101301,1.678592317,2.154204476,3.693492616,3.917074599,4.699227044,4.456858938,5.980235764,-12.4079711,9.784892121,5.257003621,4.755845097,5.39850845,5.710564197,6.71263895,-3.978708646,0.619229746,1.578429421,3.011146408,2.300386934,3.339202244,3.132295888,3.993146085,3.933316171,4.564782759,4.851,
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.858646927,8.39794083,7.494683025,6.175655828,3.845810392,-3.943634354,7.268386313,13.75004982,6.033754049,-13.12905343,26.1114935,7.713867271,9.485332661,-7.228841465,7.265129068,8.566733531,2.517383942,7.281073979,7.329626128,2.884548602,6.33752979,7.210479788,8.128813661,6.98667554,
Middle East & North Africa,,,,,,,,,,11.57811886,18.47654919,12.27843276,16.25968137,11.90851895,9.946166876,-2.426992805,15.19243272,3.300275231,-4.797369946,4.694496154,-1.032765187,1.54959225,-1.952695313,-2.673779753,-1.222485181,-0.693240425,0.937584855,0.166372968,3.096334618,2.842572986,13.11951914,4.20447452,4.699651659,2.849810211,2.66755043,3.336919119,4.724509184,3.381915882,4.564001528,1.739177969,5.764757369,1.194771912,1.592949879,5.488414981,8.026486774,5.068177287,6.04278683,5.167131224,4.504682227,0.50203645,4.983569956,3.75082637,3.890843094,2.792682168,2.946918073,2.431372119,5.020223921,1.554407756,0.954019155,0.4700522,
Mexico,,5.000000002,4.664414668,8.106886928,11.90548077,7.099999996,6.096139304,5.854924878,9.423278818,3.418620026,6.502484033,3.762467686,8.228807312,7.861119861,5.77682723,5.74448505,4.417444135,3.390639707,8.956942328,9.698170138,9.233251984,8.525606663,-0.520808042,-3.486421804,3.410814135,2.187693116,-3.078955375,1.722439312,1.283260997,4.105509331,5.175768386,4.214754839,3.541102416,1.941155848,4.941080676,-6.291230821,6.773258694,6.846852279,5.163925168,2.753554247,4.942453715,-0.404390127,-0.039844481,1.446382684,3.92059081,2.307807066,4.495077894,2.291445714,1.143584587,-5.285744137,5.118118143,3.66300793,3.642322679,1.354091962,2.849773255,3.293151528,2.630532425,2.113129135,2.194992049,-0.054527928,
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,4.831228371,15.50800362,3.866025881,-6.257292643,24.54249933,9.363753782,7.789046773,-1.691608812,2.676246464,0.087857171,7.140856686,6.006240711,5.877698907,8.213231779,-10.3029487,-6.445658091,-0.819364189,-1.255150744,1.354077564,6.826071065,3.741465386,-1.615867178,0.949277964,2.28478911,0.66815941,2.769118673,-6.753094595,1.443806379,7.555390306,-0.75614346,-2.370339048,3.717627874,-0.939965317,1.591288446,1.306665887,4.056644584,3.62475276,,
Middle income,,2.436723772,3.760620265,4.862701278,7.838366243,5.633152509,4.428673153,3.78481238,6.702871298,7.75598922,8.134655308,6.433266746,6.533662282,7.500982133,6.0673145,4.068820405,6.739757006,4.220029677,2.934319697,4.132392278,3.860135616,1.698866886,2.673569032,1.111945084,4.400578955,4.355058542,4.103415258,4.601789512,3.800888791,2.777807553,2.160411933,1.307671681,0.882985325,2.736819717,2.386139473,3.522433341,4.852158652,4.881784271,2.005440552,3.235146289,5.639347864,3.41439344,4.294643236,5.429438921,7.739646289,7.006870145,7.89618963,8.4479849,5.544822556,2.336744734,7.471240533,6.025141024,5.190697232,5.137435198,4.460416622,3.969675467,4.301373606,4.949010827,4.436980249,3.673071769,
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.170767647,-6.565198677,-7.469271319,-1.758166181,-1.114727694,1.185103889,1.439981337,3.378735647,4.339027913,4.549135783,-3.067256625,1.493665472,2.222601657,4.67408958,4.724088642,5.137025162,6.473486858,5.47200139,-0.358614857,3.358750858,2.339886045,-0.456183224,2.925257665,3.629123513,3.85586514,2.848205194,1.081772738,2.9,3.2,
Mali,,,,,,,,,3.708410196,0.23099942,6.136954863,2.568996024,5.844016431,-1.455115802,-1.528826102,11.62504914,13.62343853,6.348647194,-1.463476332,10.39567721,-4.325839869,1.508804297,-7.378433046,1.820873772,-0.287011156,20.28663494,2.692620881,-0.139164289,7.389721044,4.177388109,-2.502395103,11.74520379,-3.21866249,3.172168177,3.779934051,0.921022398,7.055785404,4.829024339,7.57166764,5.700943654,-0.060834972,15.37623946,3.106308252,9.119041995,1.559998661,6.534778775,4.662186878,3.493616813,4.773145081,4.806322267,5.313935279,3.21313378,-0.836734632,2.29506829,7.084683881,6.171800024,5.852299199,5.305456084,4.746484327,4.751341534,
Malta,,,,,,,,,,,,2.453993612,5.838327027,4.146138373,10.03640396,19.56008086,17.01708956,12.1841698,11.16115819,10.49077317,7.049711215,3.311762074,2.284452306,-0.612390117,0.942370935,2.585279666,3.885190007,4.110514452,8.414236296,8.179105581,6.291390958,6.256492082,4.690932431,4.480749359,5.651104737,6.342493183,3.777335762,5.256980145,5.125601231,4.719974882,6.770193911,-1.17469665,2.565263684,4.074067589,0.140268537,3.383593722,2.510142765,4.774705802,3.826359166,-1.133873655,5.543640011,0.467050564,4.117706376,5.473355914,7.633538464,9.608132348,3.891206925,8.015063134,5.178598482,4.919822117,
Myanmar,,0.47156108,4.08687253,13.34929493,-5.89401884,10.69264951,-4.851778704,-5.925258883,12.05934018,3.291741121,4.979330597,4.129962445,2.435841373,-0.968124718,5.342375689,4.152709189,6.080396229,5.952286611,6.517817023,5.201277481,7.938538081,6.355754592,5.603876426,4.39109268,4.932728026,2.851000239,-1.057348757,-4.005631786,-11.35243948,3.695297423,2.816933273,-0.650616908,9.660942453,6.039410227,7.477958358,6.948051437,6.442715347,5.651582963,5.866213153,10.94512998,13.74593056,11.34399707,12.02551343,13.84399689,13.56466162,13.56895002,13.07610138,11.99143524,10.25530539,10.5500091,9.634439452,5.591482378,7.332670447,8.426001025,7.990915597,6.99284029,5.7500645,6.404977325,6.750460146,2.887960733,
Middle East & North Africa (excluding high income),,,,,,,7.366855467,9.578310387,11.96391169,12.76597972,9.509930491,9.212610824,13.82697071,7.022499327,6.655409851,0.518180646,15.3610907,-1.066656449,-6.365115494,-2.981816714,-11.93660831,-0.692429056,15.74415856,4.571537034,-1.780632562,3.149300173,-2.932795939,1.83216392,-0.702144296,2.742672478,12.90622659,-1.390975355,4.646357551,2.78933056,1.444652934,2.55993854,6.090564196,3.270726668,6.813517905,4.265520645,4.444548287,2.229079437,3.334556366,2.784424049,8.091009643,4.544927944,5.505623764,6.085424593,3.536790755,2.552608278,5.249468078,-0.939013133,2.799480687,1.718870795,2.116605189,0.7443996,7.836024149,2.906722609,-0.378075666,-0.366182278,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.900006713,-9.400001407,3.100000184,1.099842719,1.90393392,2.482659361,4.426052958,4.180601527,8.566419508,6.810150491,7.222752034,-5.795096184,2.734379292,3.228419022,-2.723796788,3.548980552,1.783712151,3.390388794,2.949313068,4.716489657,5.077910656,4.06293885,
Mongolia,,,,,,,,,,,,,,,,,,,,,,,8.342136115,5.834037954,5.933419453,5.712872261,9.374994513,3.458648471,5.107972312,4.178195743,-3.184460178,-8.693544731,-9.256465705,-3.168791549,2.134382694,6.376426887,2.235093844,3.896713583,3.3399366,3.07036901,1.146062137,2.952710544,4.732978465,7.004634575,10.62540596,7.25366544,8.556234809,10.24801636,8.900367946,-1.268598941,6.365161685,17.29077758,12.31981985,11.64891619,7.885225482,2.379835807,1.168393456,5.337037933,7.246629636,5.159070603,
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408441116,-3.118644068,-12.66620014,-6.891025641,-6.712564544,-11.0701107,-17.53112033,1.383647799,-7.692307692,0.537634409,2.406417112,3.785900783,3.522012579,28.31105711,25.56818182,-19.60784314,,
Mozambique,,,,,,,,,,,,,,,,,,,,,,5.000002949,-6.899999439,-15.70000204,-6.49999988,0.999996721,-2.299996026,14.70000042,8.199995179,6.500004552,0.999992833,4.925451257,-6.124715451,10.59852967,6.533396458,2.259757178,11.2025196,11.30106865,9.931251949,11.69852372,1.180300789,12.0868744,9.291051885,6.878532872,7.916407836,6.645908281,9.694374092,7.729746242,7.317755324,6.318197232,6.502353115,7.417384316,7.258439253,6.963607135,7.398512797,6.72327878,3.824214319,3.741317593,3.44381384,2.283597203,
Mauritania,,,0.726608377,-1.983767575,27.69088635,16.1383305,0.230961965,3.567132897,10.19644263,1.248532088,11.98593115,1.842886437,-0.732907868,-4.584756933,12.16261106,-5.134374447,8.54610493,-1.878593683,-0.504713832,4.790039837,3.37121022,3.45028842,-2.339924122,3.735342026,-3.226864452,2.994760505,5.713579354,1.900384152,1.720397976,4.777585421,-1.771304534,1.788087282,1.874125731,5.873637432,-3.060732225,9.819800419,5.818826634,-4.044696525,2.777804784,3.673178323,-3.918025879,-0.799493816,1.381483962,6.928269551,4.732757925,8.566287249,18.33319876,-1.969422752,-0.331079195,0.097875872,2.620229521,4.172783283,4.470013182,4.150813186,4.274823271,5.376339237,1.260909224,3.497175006,2.115267637,5.931442089,
Mauritius,,,,,,,,,,,,,,,,,,6.547619053,3.830806085,3.516525747,-10.0612585,5.882352901,5.497075927,0.383795311,4.698385727,6.954475462,9.742033321,8.891039826,6.791346749,4.46514861,7.186736771,4.435446262,6.512698594,5.082062928,4.136142898,4.287736571,5.587843899,5.687477444,6.071940161,2.610932319,8.202791783,3.347540711,1.614918645,5.925445489,4.330019872,1.777543037,4.865544591,5.727016142,5.38696257,3.315076989,4.377203239,4.077538074,3.496118338,3.360406103,3.744575773,3.55307173,3.837932629,3.814152115,3.759677231,3.014762911,
Malawi,,7.639597855,0.668364743,-1.391078517,2.661103268,13.61649342,13.24903632,7.281549943,-1.923079168,5.882359893,0.479297978,16.21856363,6.231349008,2.300661571,7.175963618,6.08682381,4.997731243,4.918031369,9.745068027,4.39615374,0.406746413,-5.290119219,2.503453814,3.718709051,5.360304094,4.570982302,-0.214802518,1.625239182,3.177291278,1.344689707,5.692294494,8.730231829,-7.332978135,9.691840268,-10.24018173,16.72881759,7.316681511,3.792419099,3.89525363,3.042278091,1.576077837,-4.974963846,1.700000014,5.705639437,5.420497694,3.268725828,4.699999992,9.600000003,7.639736774,8.328110276,6.874065635,4.854055109,1.885799507,5.199999998,5.700000004,2.799999999,2.484040626,4.000030517,3.17000322,4.369238991,
Malaysia,,7.597993999,6.421029609,7.338803527,5.358962909,7.684863475,7.816711026,3.857146492,7.977994642,4.888533653,5.98653863,10.03466058,9.388444991,11.70108161,8.318661972,0.801068091,11.56348978,7.75305838,6.653892216,9.349099931,7.441826784,6.942104199,5.943152455,6.252230815,7.76179012,-1.025250251,1.240594926,5.191932111,9.937719677,9.059600866,9.00852714,9.545467414,8.885117978,9.894943334,9.212041793,9.829085197,10.00270069,7.32274185,-7.359415188,6.137612011,8.85886817,0.517675319,5.390988307,5.788499286,6.783437724,5.332139161,5.584847067,6.298785927,4.831769889,-1.513528716,7.424847383,5.293912834,5.473454193,4.693722526,6.006721946,5.091532422,4.449781398,5.81272241,4.769927024,4.302815982,
North America,,2.374148103,6.212430343,4.480553848,5.875587586,6.391981559,6.52133938,2.556862368,4.815892735,3.272120292,0.784238219,3.361037783,5.282281574,5.763413282,-0.15129363,-0.028190234,5.442314423,4.497691779,5.336623968,3.222551666,0.000572409,2.638017808,-1.954402778,4.370987864,7.093788765,4.225558825,3.326739258,3.522927176,4.201137346,3.530388151,1.708498266,-0.309650071,3.260646105,2.744031586,4.072507445,2.68593044,3.562501105,3.655579401,4.331949386,4.684366368,4.198092782,1.036540155,1.887408304,2.945897724,3.808560367,3.64546496,2.975287738,2.335916968,-0.027463427,-2.576097803,2.612462239,1.703738204,2.198687029,1.889108452,2.557731388,2.685134776,1.575469344,2.447321646,2.837657587,2.112061212,
Namibia,,,,,,,,,,,,,,,,,,,,,,0.971449499,-0.398090744,-1.823450375,-0.236891524,0.464171263,4.767269666,3.553769142,0.813148943,1.858674962,2.04745994,8.16561244,7.189342641,-1.579539267,1.729879535,3.899014187,3.19132428,4.220100503,3.291585442,3.369278546,3.49218322,1.177948782,4.788661247,4.23979429,12.26954817,2.529262596,7.073175299,5.374044113,2.64981198,0.295970983,6.039249454,5.091338117,5.061682115,5.614719652,5.757787293,4.526767116,-0.280709919,-0.256271148,0.698369455,-1.134096127,
New Caledonia,,,,,,,-3.848577701,5.400791443,14.26255469,15.71631338,30.99928974,6.999215677,3.398499545,-11.19930863,12.7011152,6.499471805,2.299998218,1.899824279,9.800007197,-13.60000507,-0.399994551,-6.999999369,2.399992488,-1.99999757,1.799999233,4.500000498,-1.000003497,5.700002751,34.60000065,10.99999947,3.600001274,4.900028139,0.519994838,0.529794652,2.590186894,5.940031114,0.4498791,2.007152305,-3.200275506,0.900172502,2.100108842,,,,,,,,,,,,,,,,,,,,
Niger,,4.546393036,10.27871349,9.428229321,0.13103989,6.919761819,-0.382497198,0.12286867,0.383494662,-5.485945812,3.055778922,5.679320644,-5.166272306,-17.04758357,8.77523805,-2.793193436,0.678203402,7.764581119,13.47261233,7.146996066,-2.455036125,-0.177666071,2.174460219,-3.863627907,-16.81983511,7.718127446,6.352137306,0.088281361,6.871150134,0.957045972,-1.308478284,-0.439489101,2.000752361,0.321655475,1.854778792,2.457244121,0.100530504,1.527475712,9.972614957,-0.219562519,-1.208477743,7.268134903,4.918470578,2.170610381,0.36380158,7.331868841,5.931049974,3.142724084,7.731414229,1.962600905,8.578166743,2.357756936,10.54894458,5.315130636,6.642136654,4.392648832,5.709274187,4.999097165,7.219172668,5.90279179,
